"block","agegrp","sex","initial_status","to_Active_Noninjection","to_Active_Injection","to_Nonactive_Noninjection","to_Nonactive_Injection"
"Naltrexone","14_15","Male","Nonactive_Noninjection",0.106931332529227,0,0.893068667470773,0
"Naltrexone","14_15","Male","Nonactive_Injection",0,0.106931332529227,0,0.893068667470773
"Naltrexone","14_15","Female","Active_Noninjection",0.711330759678403,0,0.288669240321597,0
"Naltrexone","14_15","Female","Active_Injection",0,0.711330759678403,0,0.288669240321597
"Naltrexone","14_15","Female","Nonactive_Noninjection",0.12982681967976,0,0.87017318032024,0
"Naltrexone","14_15","Female","Nonactive_Injection",0,0.12982681967976,0,0.87017318032024
"Naltrexone","16_17","Male","Active_Noninjection",0.84650989326146,0,0.15349010673854,0
"Naltrexone","16_17","Male","Active_Injection",0,0.84650989326146,0,0.15349010673854
"Naltrexone","16_17","Male","Nonactive_Noninjection",0.106931332529227,0,0.893068667470773,0
"Naltrexone","16_17","Male","Nonactive_Injection",0,0.106931332529227,0,0.893068667470773
"Naltrexone","16_17","Female","Active_Noninjection",0.711330759678403,0,0.288669240321597,0
"Naltrexone","16_17","Female","Active_Injection",0,0.711330759678403,0,0.288669240321597
"Naltrexone","16_17","Female","Nonactive_Noninjection",0.12982681967976,0,0.87017318032024,0
"Naltrexone","16_17","Female","Nonactive_Injection",0,0.12982681967976,0,0.87017318032024
"Naltrexone","18_19","Male","Active_Noninjection",0.84650989326146,0,0.15349010673854,0
"Naltrexone","18_19","Male","Active_Injection",0,0.84650989326146,0,0.15349010673854
"Naltrexone","18_19","Male","Nonactive_Noninjection",0.106931332529227,0,0.893068667470773,0
"Naltrexone","18_19","Male","Nonactive_Injection",0,0.106931332529227,0,0.893068667470773
"Naltrexone","18_19","Female","Active_Noninjection",0.711330759678403,0,0.288669240321597,0
"Naltrexone","18_19","Female","Active_Injection",0,0.711330759678403,0,0.288669240321597
"Naltrexone","18_19","Female","Nonactive_Noninjection",0.12982681967976,0,0.87017318032024,0
"Naltrexone","18_19","Female","Nonactive_Injection",0,0.12982681967976,0,0.87017318032024
"Naltrexone","20_21","Male","Active_Noninjection",0.832142425015559,0,0.167857574984441,0
"Naltrexone","20_21","Male","Active_Injection",0,0.832142425015559,0,0.167857574984441
"Naltrexone","20_21","Male","Nonactive_Noninjection",0.0989451341127758,0,0.901054865887224,0
"Naltrexone","20_21","Male","Nonactive_Injection",0,0.0989451341127758,0,0.901054865887224
"Naltrexone","20_21","Female","Active_Noninjection",0.686553900107855,0,0.313446099892145,0
"Naltrexone","20_21","Female","Active_Injection",0,0.686553900107855,0,0.313446099892145
"Naltrexone","20_21","Female","Nonactive_Noninjection",0.119276719399628,0,0.880723280600372,0
"Naltrexone","20_21","Female","Nonactive_Injection",0,0.119276719399628,0,0.880723280600372
"Naltrexone","22_23","Male","Active_Noninjection",0.832142425015559,0,0.167857574984441,0
"Naltrexone","22_23","Male","Active_Injection",0,0.832142425015559,0,0.167857574984441
"Naltrexone","22_23","Male","Nonactive_Noninjection",0.0989451341127758,0,0.901054865887224,0
"Naltrexone","22_23","Male","Nonactive_Injection",0,0.0989451341127758,0,0.901054865887224
"Naltrexone","22_23","Female","Active_Noninjection",0.686553900107855,0,0.313446099892145,0
"Naltrexone","22_23","Female","Active_Injection",0,0.686553900107855,0,0.313446099892145
"Naltrexone","22_23","Female","Nonactive_Noninjection",0.119276719399628,0,0.880723280600372,0
"Naltrexone","22_23","Female","Nonactive_Injection",0,0.119276719399628,0,0.880723280600372
"Naltrexone","24_25","Male","Active_Noninjection",0.82323068916762,0,0.17676931083238,0
"Naltrexone","24_25","Male","Active_Injection",0,0.82323068916762,0,0.17676931083238
"Naltrexone","24_25","Male","Nonactive_Noninjection",0.0946844592923186,0,0.905315540707682,0
"Naltrexone","24_25","Male","Nonactive_Injection",0,0.0946844592923186,0,0.905315540707682
"Naltrexone","24_25","Female","Active_Noninjection",0.671500755378138,0,0.328499244621862,0
"Naltrexone","24_25","Female","Active_Injection",0,0.671500755378138,0,0.328499244621862
"Naltrexone","24_25","Female","Nonactive_Noninjection",0.113641299187644,0,0.886358700812355,0
"Naltrexone","24_25","Female","Nonactive_Injection",0,0.113641299187644,0,0.886358700812355
"Naltrexone","26_27","Male","Active_Noninjection",0.814318953319681,0,0.185681046680319,0
"Naltrexone","26_27","Male","Active_Injection",0,0.814318953319681,0,0.185681046680319
"Naltrexone","26_27","Male","Nonactive_Noninjection",0.0904237844718614,0,0.909576215528139,0
"Naltrexone","26_27","Male","Nonactive_Injection",0,0.0904237844718614,0,0.909576215528139
"Naltrexone","26_27","Female","Active_Noninjection",0.656447610648422,0,0.343552389351578,0
"Naltrexone","26_27","Female","Active_Injection",0,0.656447610648422,0,0.343552389351578
"Naltrexone","26_27","Female","Nonactive_Noninjection",0.108005878975661,0,0.891994121024339,0
"Naltrexone","26_27","Female","Nonactive_Injection",0,0.108005878975661,0,0.891994121024339
"Naltrexone","28_29","Male","Active_Noninjection",0.814318953319681,0,0.185681046680319,0
"Naltrexone","28_29","Male","Active_Injection",0,0.814318953319681,0,0.185681046680319
"Naltrexone","28_29","Male","Nonactive_Noninjection",0.0904237844718614,0,0.909576215528139,0
"Naltrexone","28_29","Male","Nonactive_Injection",0,0.0904237844718614,0,0.909576215528139
"Naltrexone","28_29","Female","Active_Noninjection",0.656447610648422,0,0.343552389351578,0
"Naltrexone","28_29","Female","Active_Injection",0,0.656447610648422,0,0.343552389351578
"Naltrexone","28_29","Female","Nonactive_Noninjection",0.108005878975661,0,0.891994121024339,0
"Naltrexone","28_29","Female","Nonactive_Injection",0,0.108005878975661,0,0.891994121024339
"Naltrexone","30_31","Male","Active_Noninjection",0.814318953319681,0,0.185681046680319,0
"Naltrexone","30_31","Male","Active_Injection",0,0.814318953319681,0,0.185681046680319
"Naltrexone","30_31","Male","Nonactive_Noninjection",0.0904237844718614,0,0.909576215528139,0
"Naltrexone","30_31","Male","Nonactive_Injection",0,0.0904237844718614,0,0.909576215528139
"Naltrexone","30_31","Female","Active_Noninjection",0.656447610648422,0,0.343552389351578,0
"Naltrexone","30_31","Female","Active_Injection",0,0.656447610648422,0,0.343552389351578
"Naltrexone","30_31","Female","Nonactive_Noninjection",0.108005878975661,0,0.891994121024339,0
"Naltrexone","30_31","Female","Nonactive_Injection",0,0.108005878975661,0,0.891994121024339
"Naltrexone","32_33","Male","Active_Noninjection",0.814318953319681,0,0.185681046680319,0
"Naltrexone","32_33","Male","Active_Injection",0,0.814318953319681,0,0.185681046680319
"Naltrexone","32_33","Male","Nonactive_Noninjection",0.0904237844718614,0,0.909576215528139,0
"Naltrexone","32_33","Male","Nonactive_Injection",0,0.0904237844718614,0,0.909576215528139
"Naltrexone","32_33","Female","Active_Noninjection",0.656447610648422,0,0.343552389351578,0
"Naltrexone","32_33","Female","Active_Injection",0,0.656447610648422,0,0.343552389351578
"Naltrexone","32_33","Female","Nonactive_Noninjection",0.108005878975661,0,0.891994121024339,0
"Naltrexone","32_33","Female","Nonactive_Injection",0,0.108005878975661,0,0.891994121024339
"Naltrexone","34_35","Male","Active_Noninjection",0.814318953319681,0,0.185681046680319,0
"Naltrexone","34_35","Male","Active_Injection",0,0.814318953319681,0,0.185681046680319
"Naltrexone","34_35","Male","Nonactive_Noninjection",0.0904237844718614,0,0.909576215528139,0
"Naltrexone","34_35","Male","Nonactive_Injection",0,0.0904237844718614,0,0.909576215528139
"Naltrexone","34_35","Female","Active_Noninjection",0.656447610648422,0,0.343552389351578,0
"Naltrexone","34_35","Female","Active_Injection",0,0.656447610648422,0,0.343552389351578
"Naltrexone","34_35","Female","Nonactive_Noninjection",0.108005878975661,0,0.891994121024339,0
"Naltrexone","34_35","Female","Nonactive_Injection",0,0.108005878975661,0,0.891994121024339
"Naltrexone","36_37","Male","Active_Noninjection",0.814318953319681,0,0.185681046680319,0
"Naltrexone","36_37","Male","Active_Injection",0,0.814318953319681,0,0.185681046680319
"Naltrexone","36_37","Male","Nonactive_Noninjection",0.0904237844718614,0,0.909576215528139,0
"Naltrexone","36_37","Male","Nonactive_Injection",0,0.0904237844718614,0,0.909576215528139
"Naltrexone","36_37","Female","Active_Noninjection",0.656447610648422,0,0.343552389351578,0
"Naltrexone","36_37","Female","Active_Injection",0,0.656447610648422,0,0.343552389351578
"Naltrexone","36_37","Female","Nonactive_Noninjection",0.108005878975661,0,0.891994121024339,0
"Naltrexone","36_37","Female","Nonactive_Injection",0,0.108005878975661,0,0.891994121024339
"Naltrexone","38_39","Male","Active_Noninjection",0.814318953319681,0,0.185681046680319,0
"Naltrexone","38_39","Male","Active_Injection",0,0.814318953319681,0,0.185681046680319
"Naltrexone","38_39","Male","Nonactive_Noninjection",0.0904237844718614,0,0.909576215528139,0
"Naltrexone","38_39","Male","Nonactive_Injection",0,0.0904237844718614,0,0.909576215528139
"Naltrexone","38_39","Female","Active_Noninjection",0.656447610648422,0,0.343552389351578,0
"Naltrexone","38_39","Female","Active_Injection",0,0.656447610648422,0,0.343552389351578
"Naltrexone","38_39","Female","Nonactive_Noninjection",0.108005878975661,0,0.891994121024339,0
"Naltrexone","38_39","Female","Nonactive_Injection",0,0.108005878975661,0,0.891994121024339
"Naltrexone","40_41","Male","Active_Noninjection",0.762660192568098,0,0.237339807431902,0
"Naltrexone","40_41","Male","Active_Injection",0,0.762660192568098,0,0.237339807431902
"Naltrexone","40_41","Male","Nonactive_Noninjection",0.0717033930192886,0,0.928296606980711,0
"Naltrexone","40_41","Male","Nonactive_Injection",0,0.0717033930192886,0,0.928296606980711
"Naltrexone","40_41","Female","Active_Noninjection",0.573147186241474,0,0.426852813758526,0
"Naltrexone","40_41","Female","Active_Injection",0,0.573147186241474,0,0.426852813758526
"Naltrexone","40_41","Female","Nonactive_Noninjection",0.0832504497517055,0,0.916749550248295,0
"Naltrexone","40_41","Female","Nonactive_Injection",0,0.0832504497517055,0,0.916749550248295
"Naltrexone","42_43","Male","Active_Noninjection",0.762660192568098,0,0.237339807431902,0
"Naltrexone","42_43","Male","Active_Injection",0,0.762660192568098,0,0.237339807431902
"Naltrexone","42_43","Male","Nonactive_Noninjection",0.0717033930192886,0,0.928296606980711,0
"Naltrexone","42_43","Male","Nonactive_Injection",0,0.0717033930192886,0,0.928296606980711
"Naltrexone","42_43","Female","Active_Noninjection",0.573147186241474,0,0.426852813758526,0
"Naltrexone","42_43","Female","Active_Injection",0,0.573147186241474,0,0.426852813758526
"Naltrexone","42_43","Female","Nonactive_Noninjection",0.0832504497517055,0,0.916749550248295,0
"Naltrexone","42_43","Female","Nonactive_Injection",0,0.0832504497517055,0,0.916749550248295
"Naltrexone","44_45","Male","Active_Noninjection",0.762660192568098,0,0.237339807431902,0
"Naltrexone","44_45","Male","Active_Injection",0,0.762660192568098,0,0.237339807431902
"Naltrexone","44_45","Male","Nonactive_Noninjection",0.0717033930192886,0,0.928296606980711,0
"Naltrexone","44_45","Male","Nonactive_Injection",0,0.0717033930192886,0,0.928296606980711
"Naltrexone","44_45","Female","Active_Noninjection",0.573147186241474,0,0.426852813758526,0
"Naltrexone","44_45","Female","Active_Injection",0,0.573147186241474,0,0.426852813758526
"Naltrexone","44_45","Female","Nonactive_Noninjection",0.0832504497517055,0,0.916749550248295,0
"Naltrexone","44_45","Female","Nonactive_Injection",0,0.0832504497517055,0,0.916749550248295
"Naltrexone","46_47","Male","Active_Noninjection",0.762660192568098,0,0.237339807431902,0
"Naltrexone","46_47","Male","Active_Injection",0,0.762660192568098,0,0.237339807431902
"Naltrexone","46_47","Male","Nonactive_Noninjection",0.0717033930192886,0,0.928296606980711,0
"Naltrexone","46_47","Male","Nonactive_Injection",0,0.0717033930192886,0,0.928296606980711
"Naltrexone","46_47","Female","Active_Noninjection",0.573147186241474,0,0.426852813758526,0
"Naltrexone","46_47","Female","Active_Injection",0,0.573147186241474,0,0.426852813758526
"Naltrexone","46_47","Female","Nonactive_Noninjection",0.0832504497517055,0,0.916749550248295,0
"Naltrexone","46_47","Female","Nonactive_Injection",0,0.0832504497517055,0,0.916749550248295
"Naltrexone","48_49","Male","Active_Noninjection",0.762660192568098,0,0.237339807431902,0
"Naltrexone","48_49","Male","Active_Injection",0,0.762660192568098,0,0.237339807431902
"Naltrexone","48_49","Male","Nonactive_Noninjection",0.0717033930192886,0,0.928296606980711,0
"Naltrexone","48_49","Male","Nonactive_Injection",0,0.0717033930192886,0,0.928296606980711
"Naltrexone","48_49","Female","Active_Noninjection",0.573147186241474,0,0.426852813758526,0
"Naltrexone","48_49","Female","Active_Injection",0,0.573147186241474,0,0.426852813758526
"Naltrexone","48_49","Female","Nonactive_Noninjection",0.0832504497517055,0,0.916749550248295,0
"Naltrexone","48_49","Female","Nonactive_Injection",0,0.0832504497517055,0,0.916749550248295
"Naltrexone","50_51","Male","Active_Noninjection",0.762660192568098,0,0.237339807431902,0
"Naltrexone","50_51","Male","Active_Injection",0,0.762660192568098,0,0.237339807431902
"Naltrexone","50_51","Male","Nonactive_Noninjection",0.0717033930192886,0,0.928296606980711,0
"Naltrexone","50_51","Male","Nonactive_Injection",0,0.0717033930192886,0,0.928296606980711
"Naltrexone","50_51","Female","Active_Noninjection",0.573147186241474,0,0.426852813758526,0
"Naltrexone","50_51","Female","Active_Injection",0,0.573147186241474,0,0.426852813758526
"Naltrexone","50_51","Female","Nonactive_Noninjection",0.0832504497517055,0,0.916749550248295,0
"Naltrexone","50_51","Female","Nonactive_Injection",0,0.0832504497517055,0,0.916749550248295
"Naltrexone","52_53","Male","Active_Noninjection",0.762660192568098,0,0.237339807431902,0
"Naltrexone","52_53","Male","Active_Injection",0,0.762660192568098,0,0.237339807431902
"Naltrexone","52_53","Male","Nonactive_Noninjection",0.0717033930192886,0,0.928296606980711,0
"Naltrexone","52_53","Male","Nonactive_Injection",0,0.0717033930192886,0,0.928296606980711
"Naltrexone","52_53","Female","Active_Noninjection",0.573147186241474,0,0.426852813758526,0
"Naltrexone","52_53","Female","Active_Injection",0,0.573147186241474,0,0.426852813758526
"Naltrexone","52_53","Female","Nonactive_Noninjection",0.0832504497517055,0,0.916749550248295,0
"Naltrexone","52_53","Female","Nonactive_Injection",0,0.0832504497517055,0,0.916749550248295
"Naltrexone","54_55","Male","Active_Noninjection",0.718065392930777,0,0.281934607069224,0
"Naltrexone","54_55","Male","Active_Injection",0,0.718065392930777,0,0.281934607069224
"Naltrexone","54_55","Male","Nonactive_Noninjection",0.0614352401226603,0,0.938564759877339,0
"Naltrexone","54_55","Male","Nonactive_Injection",0,0.0614352401226603,0,0.938564759877339
"Naltrexone","54_55","Female","Active_Noninjection",0.508166795735853,0,0.491833204264147,0
"Naltrexone","54_55","Female","Active_Injection",0,0.508166795735853,0,0.491833204264147
"Naltrexone","54_55","Female","Nonactive_Noninjection",0.0697887847280533,0,0.930211215271947,0
"Naltrexone","54_55","Female","Nonactive_Injection",0,0.0697887847280533,0,0.930211215271947
"Naltrexone","56_57","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","56_57","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","56_57","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","56_57","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","56_57","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","56_57","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","56_57","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","56_57","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","58_59","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","58_59","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","58_59","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","58_59","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","58_59","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","58_59","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","58_59","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","58_59","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","60_61","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","60_61","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","60_61","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","60_61","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","60_61","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","60_61","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","60_61","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","60_61","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","62_63","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","62_63","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","62_63","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","62_63","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","62_63","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","62_63","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","62_63","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","62_63","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","64_65","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","64_65","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","64_65","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","64_65","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","64_65","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","64_65","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","64_65","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","64_65","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","66_67","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","66_67","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","66_67","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","66_67","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","66_67","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","66_67","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","66_67","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","66_67","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","68_69","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","68_69","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","68_69","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","68_69","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","68_69","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","68_69","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","68_69","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","68_69","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","70_71","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","70_71","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","70_71","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","70_71","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","70_71","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","70_71","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","70_71","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","70_71","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","72_73","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","72_73","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","72_73","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","72_73","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","72_73","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","72_73","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","72_73","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","72_73","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","74_75","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","74_75","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","74_75","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","74_75","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","74_75","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","74_75","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","74_75","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","74_75","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","76_77","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","76_77","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","76_77","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","76_77","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","76_77","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","76_77","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","76_77","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","76_77","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","78_79","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","78_79","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","78_79","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","78_79","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","78_79","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","78_79","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","78_79","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","78_79","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","80_81","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","80_81","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","80_81","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","80_81","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","80_81","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","80_81","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","80_81","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","80_81","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","82_83","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","82_83","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","82_83","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","82_83","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","82_83","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","82_83","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","82_83","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","82_83","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","84_85","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","84_85","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","84_85","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","84_85","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","84_85","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","84_85","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","84_85","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","84_85","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","86_87","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","86_87","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","86_87","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","86_87","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","86_87","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","86_87","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","86_87","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","86_87","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","88_89","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","88_89","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","88_89","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","88_89","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","88_89","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","88_89","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","88_89","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","88_89","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","90_91","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
"Naltrexone","90_91","Male","Active_Injection",0,0.673470593293455,0,0.326529406706545
"Naltrexone","90_91","Male","Nonactive_Noninjection",0.051167087226032,0,0.948832912773968,0
"Naltrexone","90_91","Male","Nonactive_Injection",0,0.051167087226032,0,0.948832912773968
"Naltrexone","90_91","Female","Active_Noninjection",0.443186405230232,0,0.556813594769768,0
"Naltrexone","90_91","Female","Active_Injection",0,0.443186405230232,0,0.556813594769768
"Naltrexone","90_91","Female","Nonactive_Noninjection",0.0563271197044011,0,0.943672880295599,0
"Naltrexone","90_91","Female","Nonactive_Injection",0,0.0563271197044011,0,0.943672880295599
"Naltrexone","92_93","Male","Active_Noninjection",0.673470593293455,0,0.326529406706545,0
